Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP002826,Female,Yes,0,Graduate,Yes,1022.0,5496.0,183.0,306.0,1.0,Rural
LP002570,Female,No,1,Not Graduate,No,14368.0,4402.0,98.0,250.0,1.0,Semiurban
LP002366,Female,Yes,1,Graduate,Yes,4681.0,476.0,151.0,358.0,1.0,Rural
LP001896,Female,Yes,3+,Graduate,No,1586.0,0.0,70.0,214.0,1.0,Semiurban
LP001517,Male,Yes,3+,Not Graduate,Yes,8549.0,3123.0,165.0,257.0,0.0,Semiurban
LP001917,Male,No,3+,Graduate,Yes,0.0,3102.0,304.0,316.0,0.0,Semiurban
LP002986,Female,Yes,3+,Not Graduate,No,6022.0,523.0,138.0,285.0,0.0,Rural
LP001586,Male,No,2,Graduate,Yes,13161.0,0.0,142.0,427.0,1.0,Rural
LP002068,Female,No,2,Graduate,Yes,0.0,6104.0,51.0,321.0,1.0,Rural
LP001548,Male,No,2,Graduate,No,11965.0,2759.0,208.0,374.0,1.0,Rural
LP001207,Female,Yes,3+,Not Graduate,No,0.0,0.0,136.0,200.0,1.0,Rural
LP001248,Male,Yes,3+,Graduate,No,9852.0,1257.0,173.0,226.0,1.0,Rural
LP001818,Male,No,1,Not Graduate,Yes,0.0,0.0,216.0,298.0,1.0,Rural
LP001124,Male,No,0,Graduate,No,11967.0,3456.0,128.0,356.0,1.0,Urban
LP002209,Male,No,1,Graduate,No,1899.0,6632.0,222.0,259.0,1.0,Rural
LP001108,Male,Yes,2,Graduate,No,3149.0,1096.0,227.0,366.0,1.0,Rural
LP002625,Female,Yes,1,Not Graduate,Yes,0.0,1350.0,169.0,430.0,1.0,Urban
LP001975,Female,No,3+,Not Graduate,No,0.0,851.0,158.0,291.0,1.0,Urban
LP002806,Female,No,2,Not Graduate,Yes,0.0,992.0,145.0,341.0,1.0,Rural
LP002281,Male,Yes,2,Not Graduate,Yes,0.0,0.0,186.0,324.0,2.0,Rural
LP001422,Female,No,0,Not Graduate,No,0.0,5359.0,183.0,315.0,1.0,Rural
LP002781,Male,Yes,0,Graduate,Yes,6854.0,2132.0,32.0,363.0,1.0,Urban
LP002398,Male,Yes,2,Graduate,Yes,13864.0,1774.0,91.0,343.0,2.0,Semiurban
LP002183,Male,No,2,Not Graduate,Yes,15416.0,987.0,217.0,330.0,1.0,Semiurban
LP001335,Female,No,1,Not Graduate,Yes,0.0,0.0,162.0,351.0,0.0,Semiurban
LP002786,Male,Yes,2,Not Graduate,Yes,4554.0,4153.0,126.0,398.0,1.0,Semiurban
LP002493,Female,Yes,3+,Not Graduate,No,11813.0,5471.0,279.0,382.0,1.0,Semiurban
LP001924,Female,Yes,1,Graduate,No,0.0,0.0,205.0,228.0,1.0,Rural
LP001872,Male,Yes,3+,Not Graduate,No,12034.0,3531.0,226.0,285.0,1.0,Semiurban
LP002050,Male,Yes,3+,Not Graduate,Yes,12128.0,3947.0,125.0,380.0,1.0,Rural
LP001323,Female,No,3+,Not Graduate,No,0.0,5093.0,172.0,510.0,1.0,Urban
LP002211,Female,Yes,2,Not Graduate,Yes,0.0,4879.0,136.0,300.0,1.0,Urban
LP002123,Female,Yes,0,Graduate,Yes,2900.0,8768.0,62.0,245.0,0.0,Semiurban
LP001289,Female,Yes,0,Graduate,Yes,10522.0,2690.0,158.0,491.0,1.0,Urban
LP001219,Female,No,3+,Not Graduate,Yes,0.0,4301.0,138.0,425.0,1.0,Rural
LP001682,Female,No,2,Graduate,No,0.0,1636.0,137.0,420.0,1.0,Semiurban
LP002125,Male,Yes,1,Graduate,Yes,5546.0,0.0,219.0,349.0,0.0,Semiurban
LP001655,Female,Yes,3+,Not Graduate,No,8783.0,3528.0,134.0,339.0,1.0,Rural
LP002860,Female,No,1,Not Graduate,No,1306.0,4304.0,148.0,333.0,1.0,Rural
LP002101,Female,No,1,Graduate,Yes,1772.0,2531.0,152.0,392.0,1.0,Rural
LP001743,Female,No,2,Graduate,No,8749.0,0.0,181.0,424.0,1.0,Semiurban
LP001119,Male,No,2,Graduate,No,226.0,0.0,166.0,353.0,1.0,Urban
LP001490,Male,Yes,0,Graduate,No,653.0,3688.0,196.0,393.0,1.0,Urban
LP001233,Female,No,0,Graduate,Yes,6759.0,608.0,43.0,433.0,1.0,Urban
LP001906,Female,Yes,2,Not Graduate,Yes,7395.0,2570.0,154.0,403.0,1.0,Urban
LP002648,Female,Yes,3+,Graduate,Yes,3905.0,2914.0,134.0,380.0,1.0,Semiurban
LP002412,Male,No,0,Graduate,No,13634.0,1291.0,41.0,295.0,1.0,Rural
LP001128,Male,No,1,Graduate,No,9450.0,906.0,31.0,300.0,1.0,Urban
LP001056,Male,No,3+,Graduate,Yes,3181.0,1248.0,94.0,230.0,0.0,Semiurban
LP002943,Male,No,1,Graduate,Yes,0.0,3210.0,92.0,367.0,1.0,Semiurban
LP002790,Male,Yes,2,Graduate,No,10826.0,2907.0,124.0,350.0,1.0,Urban
LP001107,Male,Yes,1,Graduate,Yes,11026.0,0.0,152.0,425.0,1.0,Rural
LP001448,Female,Yes,3+,Graduate,Yes,4616.0,1562.0,181.0,372.0,1.0,Rural
LP001844,Male,No,2,Not Graduate,No,6757.0,0.0,47.0,321.0,1.0,Semiurban
LP001420,Male,Yes,3+,Not Graduate,No,9173.0,3000.0,73.0,311.0,1.0,Rural
LP001032,Female,No,1,Graduate,Yes,14310.0,336.0,75.0,365.0,1.0,Semiurban
LP002529,Male,Yes,3+,Not Graduate,Yes,10233.0,3559.0,133.0,359.0,1.0,Rural
LP001206,Female,No,2,Not Graduate,Yes,7714.0,948.0,145.0,461.0,1.0,Urban
LP002442,Male,Yes,1,Not Graduate,Yes,10475.0,4712.0,220.0,335.0,0.0,Rural
LP002379,Female,Yes,1,Not Graduate,No,11736.0,5226.0,72.0,374.0,1.0,Urban
LP001313,Female,No,0,Not Graduate,Yes,6722.0,2810.0,203.0,449.0,0.0,Urban
LP001882,Female,Yes,0,Not Graduate,Yes,10405.0,603.0,28.0,333.0,1.0,Semiurban
LP001100,Female,Yes,3+,Graduate,No,1328.0,0.0,144.0,321.0,1.0,Urban
LP001921,Female,No,0,Graduate,No,11076.0,4216.0,185.0,255.0,0.0,Semiurban
LP002868,Male,No,0,Not Graduate,No,1375.0,1422.0,192.0,319.0,0.0,Urban
LP002582,Male,No,0,Graduate,No,0.0,1733.0,273.0,367.0,-0.0,Urban
LP002813,Female,No,0,Not Graduate,No,4446.0,546.0,327.0,432.0,1.0,Urban
LP002502,Female,No,2,Graduate,No,0.0,0.0,174.0,253.0,1.0,Rural
LP001842,Female,Yes,2,Graduate,No,1783.0,4523.0,40.0,284.0,1.0,Rural
LP001237,Male,No,0,Graduate,Yes,7335.0,1372.0,437.0,220.0,1.0,Urban
LP002065,Female,Yes,3+,Not Graduate,Yes,6763.0,0.0,231.0,460.0,1.0,Semiurban
LP001977,Female,Yes,2,Graduate,No,8822.0,1227.0,222.0,353.0,0.0,Urban
LP001900,Female,No,0,Graduate,Yes,8910.0,0.0,109.0,314.0,1.0,Semiurban
LP002397,Female,Yes,2,Not Graduate,Yes,7311.0,3207.0,133.0,225.0,1.0,Urban
LP002890,Male,Yes,1,Not Graduate,No,330.0,2834.0,79.0,342.0,1.0,Urban
LP001361,Female,No,2,Graduate,No,10438.0,5703.0,195.0,316.0,1.0,Semiurban
LP002760,Female,Yes,2,Not Graduate,No,4556.0,0.0,107.0,225.0,0.0,Semiurban
LP001674,Male,No,3+,Graduate,No,6548.0,5509.0,198.0,323.0,0.0,Rural
LP002424,Female,No,2,Graduate,No,5773.0,3014.0,85.0,422.0,1.0,Semiurban
LP002599,Female,No,3+,Not Graduate,Yes,14147.0,0.0,216.0,325.0,1.0,Urban
LP002055,Male,Yes,1,Not Graduate,Yes,0.0,6569.0,164.0,419.0,1.0,Semiurban
LP001100,Male,Yes,0,Graduate,No,3226.0,1264.0,241.0,444.0,0.0,Rural
LP002971,Male,Yes,3+,Not Graduate,No,8206.0,0.0,306.0,325.0,1.0,Urban
LP002536,Female,Yes,2,Graduate,Yes,5305.0,4428.0,164.0,336.0,1.0,Urban
LP001591,Female,No,2,Not Graduate,Yes,2419.0,0.0,248.0,375.0,1.0,Urban
LP002533,Male,Yes,3+,Not Graduate,Yes,0.0,4745.0,249.0,409.0,1.0,Semiurban
LP001222,Male,No,1,Not Graduate,No,3546.0,1080.0,141.0,435.0,1.0,Urban
LP001014,Male,Yes,0,Not Graduate,No,7244.0,652.0,163.0,441.0,0.0,Urban
LP001964,Female,Yes,2,Not Graduate,Yes,8275.0,0.0,164.0,294.0,1.0,Semiurban
LP002119,Female,Yes,1,Graduate,No,4223.0,0.0,109.0,437.0,2.0,Urban
LP002377,Male,Yes,0,Graduate,Yes,6193.0,2038.0,109.0,376.0,1.0,Semiurban
LP002362,Female,Yes,0,Graduate,No,0.0,0.0,237.0,308.0,0.0,Semiurban
LP002098,Male,No,2,Not Graduate,No,7397.0,3476.0,88.0,268.0,0.0,Rural
LP002401,Female,Yes,3+,Graduate,Yes,5234.0,175.0,131.0,290.0,1.0,Urban
LP002917,Female,Yes,2,Graduate,Yes,6121.0,524.0,117.0,366.0,1.0,Semiurban
LP001594,Female,Yes,2,Not Graduate,No,3930.0,3187.0,178.0,310.0,1.0,Rural
LP002798,Female,Yes,2,Not Graduate,Yes,6392.0,1047.0,321.0,366.0,1.0,Semiurban
LP002705,Male,No,1,Not Graduate,No,8794.0,4948.0,128.0,269.0,1.0,Urban
LP002412,Female,Yes,3+,Graduate,Yes,6635.0,0.0,31.0,293.0,1.0,Rural
LP001231,Female,No,1,Graduate,Yes,0.0,3778.0,151.0,336.0,1.0,Semiurban
LP001066,Male,Yes,2,Not Graduate,No,6753.0,1667.0,67.0,331.0,1.0,Rural
LP002123,Female,No,3+,Graduate,No,2971.0,0.0,162.0,259.0,1.0,Urban
LP002959,Male,No,0,Graduate,No,1147.0,4182.0,84.0,301.0,1.0,Semiurban
LP002305,Male,No,3+,Not Graduate,Yes,12863.0,3197.0,155.0,229.0,1.0,Urban
LP001768,Female,No,2,Graduate,Yes,0.0,2223.0,50.0,347.0,1.0,Semiurban
LP002723,Female,No,3+,Not Graduate,No,512.0,914.0,122.0,442.0,2.0,Rural
LP002118,Male,Yes,0,Graduate,Yes,0.0,0.0,66.0,292.0,-0.0,Urban
LP002777,Male,No,0,Not Graduate,No,13384.0,0.0,240.0,280.0,2.0,Rural
LP001979,Male,Yes,3+,Graduate,No,10255.0,5316.0,86.0,406.0,1.0,Semiurban
LP002619,Female,No,0,Graduate,No,3288.0,3850.0,185.0,266.0,1.0,Semiurban
LP001312,Male,No,1,Not Graduate,No,8670.0,3148.0,156.0,408.0,1.0,Urban
LP001616,Male,Yes,3+,Not Graduate,No,0.0,441.0,158.0,264.0,1.0,Urban
LP001473,Male,No,0,Not Graduate,Yes,7887.0,7132.0,171.0,319.0,0.0,Semiurban
LP002152,Female,No,0,Not Graduate,Yes,299.0,0.0,189.0,327.0,1.0,Rural
LP002453,Male,No,3+,Graduate,No,14712.0,574.0,244.0,388.0,1.0,Semiurban
LP002131,Female,No,1,Not Graduate,Yes,7273.0,6531.0,215.0,464.0,1.0,Rural
LP002740,Female,Yes,3+,Not Graduate,No,5926.0,1459.0,261.0,320.0,1.0,Urban
LP001867,Male,No,0,Not Graduate,Yes,506.0,6327.0,60.0,341.0,1.0,Rural
LP002305,Female,No,3+,Not Graduate,Yes,541.0,2631.0,39.0,231.0,1.0,Semiurban
LP001255,Male,Yes,0,Not Graduate,No,8554.0,202.0,271.0,340.0,0.0,Rural
LP002803,Female,Yes,2,Graduate,Yes,452.0,1070.0,186.0,417.0,0.0,Urban
LP002877,Female,No,3+,Not Graduate,No,229.0,0.0,60.0,496.0,1.0,Rural
LP002329,Male,No,3+,Not Graduate,Yes,13193.0,3487.0,121.0,319.0,0.0,Semiurban
LP002562,Male,Yes,0,Not Graduate,No,6817.0,4927.0,184.0,389.0,1.0,Semiurban
LP001658,Male,No,0,Graduate,No,0.0,2872.0,139.0,418.0,1.0,Rural
LP001562,Female,Yes,0,Graduate,No,8322.0,2373.0,190.0,249.0,1.0,Semiurban
LP002130,Female,No,0,Graduate,No,3591.0,0.0,52.0,435.0,1.0,Urban
LP002853,Male,Yes,3+,Not Graduate,No,0.0,4575.0,140.0,290.0,1.0,Rural
LP002161,Male,Yes,0,Not Graduate,No,2338.0,3885.0,152.0,359.0,1.0,Rural
LP001855,Female,Yes,3+,Graduate,Yes,0.0,2358.0,88.0,260.0,0.0,Rural
LP002898,Female,No,1,Graduate,No,6636.0,783.0,121.0,318.0,1.0,Semiurban
LP001280,Female,No,3+,Not Graduate,Yes,1446.0,1721.0,107.0,232.0,-0.0,Rural
LP002781,Male,No,0,Not Graduate,No,5697.0,0.0,57.0,360.0,0.0,Rural
LP001868,Female,No,0,Not Graduate,Yes,8974.0,0.0,95.0,442.0,1.0,Rural
LP001715,Male,Yes,1,Graduate,No,18626.0,787.0,157.0,344.0,1.0,Rural
LP001284,Female,Yes,3+,Not Graduate,No,16456.0,0.0,67.0,248.0,1.0,Urban
LP001567,Female,Yes,1,Not Graduate,Yes,6451.0,222.0,90.0,320.0,1.0,Semiurban
LP002635,Male,No,3+,Graduate,No,4880.0,275.0,11.0,356.0,0.0,Urban
LP002855,Male,No,0,Graduate,No,1791.0,1390.0,254.0,333.0,1.0,Rural
LP001923,Male,No,3+,Graduate,No,0.0,1211.0,214.0,386.0,1.0,Semiurban
LP001868,Female,Yes,0,Not Graduate,No,0.0,0.0,236.0,473.0,1.0,Rural
LP001601,Female,No,0,Graduate,Yes,381.0,2548.0,170.0,338.0,1.0,Urban
LP001915,Female,No,2,Graduate,No,14505.0,1959.0,165.0,334.0,1.0,Rural
LP001187,Male,Yes,2,Not Graduate,Yes,14310.0,4215.0,126.0,295.0,0.0,Urban
LP002500,Female,Yes,3+,Not Graduate,No,5588.0,1021.0,243.0,409.0,1.0,Urban
LP002225,Male,No,0,Graduate,No,7829.0,4550.0,144.0,467.0,1.0,Semiurban
LP002170,Male,Yes,1,Not Graduate,No,1736.0,1186.0,0.0,330.0,1.0,Rural
LP002443,Male,No,0,Graduate,No,5008.0,2527.0,0.0,359.0,1.0,Rural
LP002408,Female,Yes,1,Not Graduate,Yes,759.0,0.0,171.0,353.0,0.0,Rural
LP001319,Female,Yes,3+,Not Graduate,No,749.0,4691.0,68.0,292.0,1.0,Semiurban
LP001055,Male,Yes,3+,Graduate,No,8668.0,5136.0,150.0,390.0,1.0,Urban
LP001769,Female,No,1,Graduate,No,1733.0,6722.0,201.0,340.0,1.0,Semiurban
LP002389,Male,No,1,Graduate,Yes,7983.0,127.0,78.0,357.0,2.0,Semiurban
LP002362,Male,No,0,Not Graduate,Yes,4342.0,3042.0,119.0,405.0,1.0,Urban
LP001498,Female,Yes,3+,Graduate,Yes,13255.0,0.0,122.0,321.0,1.0,Rural
LP001936,Male,Yes,0,Not Graduate,Yes,8325.0,0.0,75.0,348.0,1.0,Urban
LP002379,Male,Yes,1,Not Graduate,No,6571.0,3134.0,32.0,295.0,1.0,Urban
LP001737,Female,Yes,2,Graduate,No,0.0,1295.0,58.0,271.0,0.0,Urban
LP002325,Male,No,2,Not Graduate,Yes,2386.0,0.0,27.0,350.0,0.0,Rural
LP002165,Male,No,2,Not Graduate,No,4893.0,2089.0,129.0,356.0,1.0,Urban
LP001386,Male,No,1,Graduate,No,5491.0,4140.0,128.0,402.0,1.0,Semiurban
LP001211,Male,Yes,0,Not Graduate,Yes,8957.0,1773.0,102.0,293.0,1.0,Urban
LP001455,Male,Yes,3+,Not Graduate,No,6353.0,4942.0,33.0,274.0,1.0,Urban
LP001146,Male,No,1,Graduate,Yes,0.0,0.0,228.0,458.0,1.0,Semiurban
LP001972,Male,Yes,2,Graduate,Yes,8552.0,4546.0,94.0,351.0,1.0,Rural
LP002442,Female,No,0,Not Graduate,Yes,2553.0,559.0,341.0,253.0,1.0,Semiurban
LP001647,Female,Yes,3+,Not Graduate,Yes,1492.0,4946.0,209.0,339.0,0.0,Rural
LP001488,Male,Yes,3+,Not Graduate,Yes,0.0,0.0,0.0,299.0,1.0,Rural
LP002789,Male,No,1,Not Graduate,Yes,3179.0,2229.0,238.0,366.0,0.0,Rural
LP002300,Female,No,1,Graduate,No,2006.0,2223.0,88.0,315.0,2.0,Rural
LP002550,Female,Yes,3+,Not Graduate,No,11790.0,2899.0,71.0,423.0,1.0,Semiurban
LP002383,Female,No,3+,Not Graduate,No,3656.0,646.0,121.0,258.0,1.0,Rural
LP002950,Female,No,2,Not Graduate,Yes,8211.0,2776.0,230.0,425.0,0.0,Semiurban
LP002069,Female,Yes,3+,Not Graduate,Yes,0.0,1063.0,183.0,391.0,1.0,Urban
LP002115,Male,Yes,1,Graduate,Yes,9419.0,170.0,157.0,363.0,1.0,Semiurban
LP001789,Female,Yes,0,Not Graduate,No,8833.0,5447.0,79.0,410.0,1.0,Urban
LP002823,Female,No,2,Graduate,No,0.0,1814.0,216.0,421.0,1.0,Semiurban
LP001472,Female,Yes,2,Graduate,Yes,215.0,0.0,66.0,342.0,-0.0,Urban
LP002036,Male,Yes,3+,Graduate,Yes,1404.0,0.0,223.0,448.0,1.0,Semiurban
LP001035,Male,Yes,0,Graduate,Yes,4025.0,5548.0,168.0,382.0,1.0,Semiurban
LP002175,Male,Yes,2,Graduate,Yes,1165.0,0.0,96.0,307.0,2.0,Semiurban
LP002148,Male,Yes,1,Not Graduate,Yes,3785.0,3072.0,307.0,255.0,1.0,Semiurban
LP002229,Male,No,3+,Graduate,No,8902.0,0.0,213.0,412.0,1.0,Urban
LP001770,Male,Yes,1,Graduate,Yes,2001.0,0.0,186.0,342.0,0.0,Rural
LP001909,Female,Yes,3+,Graduate,Yes,6873.0,2908.0,151.0,226.0,1.0,Semiurban
LP002126,Male,No,2,Not Graduate,Yes,6180.0,709.0,54.0,364.0,1.0,Urban
LP002776,Male,Yes,3+,Graduate,Yes,0.0,5921.0,145.0,325.0,1.0,Semiurban
LP002111,Female,Yes,0,Not Graduate,No,579.0,4662.0,267.0,299.0,0.0,Rural
LP002785,Male,No,1,Graduate,Yes,10793.0,5042.0,36.0,408.0,1.0,Urban
LP002714,Female,Yes,0,Graduate,Yes,84.0,4500.0,186.0,291.0,1.0,Urban
LP002339,Female,No,1,Not Graduate,Yes,0.0,3477.0,250.0,313.0,1.0,Urban
LP001995,Male,Yes,1,Not Graduate,No,11079.0,0.0,254.0,328.0,1.0,Semiurban
LP002118,Female,No,3+,Not Graduate,Yes,6054.0,966.0,73.0,408.0,1.0,Semiurban
LP002842,Female,No,2,Graduate,No,13479.0,3426.0,100.0,266.0,0.0,Rural
LP002782,Female,Yes,2,Not Graduate,Yes,2533.0,812.0,150.0,301.0,1.0,Rural
LP001636,Female,No,0,Not Graduate,Yes,12026.0,1520.0,178.0,370.0,1.0,Semiurban
LP001119,Male,No,3+,Not Graduate,Yes,118.0,3572.0,242.0,374.0,1.0,Semiurban
LP002778,Female,Yes,2,Not Graduate,Yes,0.0,4473.0,127.0,269.0,1.0,Urban
LP002277,Male,Yes,1,Not Graduate,Yes,9014.0,0.0,216.0,317.0,1.0,Semiurban
LP001472,Female,No,1,Graduate,Yes,8444.0,3424.0,0.0,335.0,1.0,Urban
LP001921,Female,Yes,3+,Not Graduate,Yes,9012.0,3138.0,122.0,361.0,0.0,Rural
LP002582,Female,No,0,Graduate,Yes,4004.0,0.0,216.0,329.0,1.0,Semiurban
LP001231,Male,No,3+,Not Graduate,Yes,13534.0,497.0,207.0,442.0,1.0,Rural
LP002605,Male,Yes,0,Not Graduate,No,10109.0,2009.0,68.0,336.0,1.0,Semiurban
LP002100,Male,Yes,3+,Graduate,No,9878.0,5381.0,222.0,440.0,0.0,Semiurban
LP001448,Female,No,1,Graduate,No,5873.0,474.0,33.0,312.0,2.0,Urban
LP002795,Female,Yes,3+,Graduate,No,0.0,2737.0,235.0,238.0,1.0,Semiurban
LP002794,Female,Yes,2,Graduate,Yes,5565.0,4780.0,127.0,506.0,1.0,Rural
LP001002,Female,No,2,Not Graduate,Yes,7227.0,6644.0,108.0,337.0,1.0,Semiurban
LP001578,Male,No,3+,Graduate,No,16757.0,2219.0,119.0,366.0,2.0,Rural
LP001054,Female,No,0,Not Graduate,No,6695.0,0.0,172.0,248.0,1.0,Semiurban
LP001038,Male,No,0,Not Graduate,No,0.0,4112.0,304.0,359.0,-0.0,Rural
LP002098,Female,No,1,Not Graduate,No,7841.0,2176.0,237.0,396.0,1.0,Rural
LP002898,Male,No,1,Graduate,Yes,12342.0,0.0,54.0,268.0,0.0,Rural
LP002455,Male,Yes,0,Graduate,No,14910.0,3535.0,62.0,333.0,1.0,Semiurban
LP002869,Female,No,3+,Graduate,Yes,4571.0,6673.0,0.0,338.0,1.0,Urban
LP001379,Female,Yes,1,Not Graduate,Yes,4043.0,2170.0,166.0,259.0,0.0,Rural
LP001882,Male,Yes,0,Graduate,Yes,0.0,0.0,129.0,448.0,1.0,Rural
LP002424,Female,No,0,Graduate,No,1744.0,5528.0,191.0,168.0,1.0,Urban
LP001792,Female,Yes,3+,Not Graduate,No,7645.0,1663.0,104.0,203.0,1.0,Rural
LP002760,Male,No,2,Graduate,Yes,0.0,3539.0,112.0,349.0,1.0,Rural
LP001964,Male,Yes,0,Not Graduate,No,16841.0,1771.0,30.0,277.0,1.0,Semiurban
LP002950,Male,No,1,Graduate,No,3149.0,2842.0,228.0,386.0,1.0,Urban
LP001350,Male,No,3+,Graduate,Yes,5865.0,3412.0,96.0,320.0,1.0,Rural
LP001825,Female,No,3+,Graduate,Yes,7128.0,3796.0,78.0,368.0,1.0,Semiurban
LP002448,Male,No,3+,Graduate,No,11610.0,2001.0,217.0,253.0,1.0,Semiurban
LP002684,Male,Yes,2,Graduate,Yes,6699.0,0.0,28.0,316.0,0.0,Semiurban
LP001531,Male,Yes,2,Not Graduate,No,0.0,2128.0,185.0,313.0,1.0,Semiurban
LP002354,Female,Yes,1,Graduate,No,7582.0,3746.0,83.0,495.0,1.0,Urban
LP001594,Male,Yes,1,Graduate,Yes,11598.0,0.0,134.0,313.0,1.0,Urban
LP002119,Female,Yes,3+,Graduate,Yes,84.0,0.0,0.0,193.0,0.0,Semiurban
LP001313,Male,No,1,Graduate,No,9736.0,5226.0,187.0,414.0,1.0,Urban
LP002377,Male,No,0,Graduate,Yes,6628.0,6201.0,301.0,326.0,1.0,Semiurban
LP001589,Female,No,2,Graduate,No,5722.0,1706.0,45.0,360.0,1.0,Rural
LP001386,Male,No,3+,Graduate,Yes,1535.0,3236.0,232.0,320.0,1.0,Rural
LP001375,Male,No,3+,Not Graduate,No,3914.0,2624.0,139.0,259.0,0.0,Semiurban
LP002325,Female,Yes,0,Not Graduate,Yes,7678.0,0.0,184.0,427.0,0.0,Rural
LP002316,Male,No,0,Graduate,No,2764.0,2164.0,51.0,279.0,1.0,Semiurban
LP001230,Male,No,0,Not Graduate,No,0.0,5588.0,63.0,246.0,1.0,Rural
LP002885,Male,Yes,0,Graduate,Yes,0.0,0.0,149.0,373.0,1.0,Rural
LP002055,Male,Yes,3+,Not Graduate,No,6780.0,0.0,126.0,352.0,0.0,Urban
LP001323,Female,No,2,Graduate,No,7966.0,0.0,154.0,412.0,1.0,Semiurban
LP001149,Male,No,2,Graduate,No,4794.0,313.0,29.0,360.0,1.0,Urban
LP002347,Female,Yes,0,Not Graduate,No,15517.0,3416.0,190.0,337.0,1.0,Semiurban
LP002936,Male,No,1,Graduate,No,0.0,5192.0,173.0,401.0,1.0,Rural
LP002543,Female,No,3+,Not Graduate,Yes,7342.0,5129.0,228.0,235.0,0.0,Semiurban
LP001231,Male,No,2,Graduate,No,0.0,3380.0,167.0,330.0,0.0,Semiurban
LP001742,Female,Yes,0,Graduate,No,4589.0,0.0,317.0,281.0,0.0,Semiurban
LP002319,Male,No,1,Graduate,No,6604.0,0.0,298.0,359.0,0.0,Semiurban
LP002786,Female,No,1,Graduate,Yes,4175.0,3598.0,144.0,395.0,1.0,Rural
LP001273,Female,Yes,0,Not Graduate,Yes,0.0,0.0,141.0,360.0,1.0,Rural
LP001391,Male,Yes,3+,Graduate,No,4638.0,3112.0,78.0,388.0,0.0,Urban
LP001651,Female,Yes,2,Not Graduate,No,5196.0,2356.0,38.0,423.0,1.0,Semiurban
LP002098,Male,No,1,Not Graduate,Yes,10291.0,342.0,125.0,375.0,2.0,Urban
LP002223,Male,Yes,2,Graduate,Yes,0.0,0.0,93.0,390.0,1.0,Rural
LP001785,Male,No,2,Graduate,No,13386.0,2151.0,82.0,464.0,1.0,Rural
LP001220,Male,Yes,1,Not Graduate,Yes,0.0,2994.0,170.0,514.0,1.0,Semiurban
LP001119,Male,No,0,Not Graduate,No,0.0,90.0,21.0,332.0,2.0,Semiurban
LP002782,Female,Yes,1,Graduate,No,6183.0,0.0,51.0,281.0,1.0,Urban
LP001857,Male,No,1,Not Graduate,No,6949.0,2399.0,0.0,174.0,1.0,Rural
LP002876,Male,No,3+,Not Graduate,Yes,13791.0,0.0,38.0,468.0,1.0,Urban
LP002028,Male,Yes,2,Not Graduate,No,6280.0,3279.0,96.0,305.0,1.0,Rural
LP001357,Male,Yes,0,Graduate,No,4602.0,4473.0,205.0,372.0,1.0,Rural
LP001677,Male,No,2,Not Graduate,Yes,7711.0,0.0,292.0,385.0,1.0,Urban
LP002444,Male,Yes,1,Not Graduate,No,0.0,166.0,9.0,395.0,1.0,Rural
LP002118,Female,No,0,Not Graduate,No,0.0,1469.0,210.0,326.0,1.0,Rural
LP002279,Female,Yes,0,Not Graduate,No,0.0,1549.0,68.0,394.0,1.0,Urban
LP002954,Male,Yes,0,Graduate,Yes,10601.0,0.0,155.0,377.0,0.0,Rural
LP001875,Female,No,0,Graduate,Yes,12583.0,0.0,187.0,298.0,1.0,Urban
LP002612,Male,Yes,3+,Not Graduate,No,15801.0,351.0,251.0,448.0,2.0,Semiurban
LP001702,Male,Yes,0,Not Graduate,Yes,8423.0,3353.0,328.0,386.0,2.0,Rural
LP002820,Male,No,1,Not Graduate,No,10260.0,3153.0,223.0,259.0,1.0,Urban
LP001405,Male,No,3+,Graduate,No,5715.0,3186.0,106.0,318.0,1.0,Rural
LP001517,Male,Yes,1,Graduate,Yes,2336.0,5003.0,23.0,317.0,2.0,Rural
LP002219,Female,No,1,Not Graduate,Yes,0.0,0.0,161.0,305.0,1.0,Urban
LP002778,Female,Yes,2,Not Graduate,No,0.0,574.0,193.0,382.0,1.0,Semiurban
LP002740,Female,Yes,0,Graduate,Yes,0.0,1099.0,53.0,426.0,1.0,Urban
LP001862,Female,No,0,Not Graduate,Yes,9344.0,0.0,203.0,271.0,1.0,Rural
LP001273,Male,No,1,Not Graduate,Yes,2845.0,2212.0,109.0,319.0,0.0,Semiurban
LP002449,Female,No,0,Graduate,No,1059.0,1521.0,55.0,417.0,1.0,Semiurban
LP001291,Male,No,3+,Graduate,No,0.0,0.0,153.0,288.0,0.0,Rural
LP001096,Female,No,2,Graduate,Yes,0.0,3971.0,73.0,296.0,1.0,Urban
LP002648,Female,No,0,Graduate,No,3545.0,3799.0,53.0,196.0,1.0,Urban
LP002959,Female,Yes,0,Graduate,No,0.0,2689.0,165.0,392.0,1.0,Rural
LP001347,Female,Yes,3+,Not Graduate,Yes,20329.0,0.0,175.0,355.0,1.0,Urban
LP002239,Male,No,2,Graduate,No,0.0,0.0,114.0,320.0,1.0,Urban
LP002630,Female,Yes,3+,Graduate,Yes,11744.0,2429.0,164.0,238.0,1.0,Urban
LP002138,Female,Yes,1,Graduate,No,4493.0,142.0,231.0,320.0,1.0,Semiurban
