Customer_ID,Age,Gender,Region,Marital_Status,Annual_Income,Smoker,Vehicle_Type,Policy_Type,Policy_Tenure_Years,Annual_Premium,Risk_Score,Has_Claim,Claim_Amount,Base_Premium
10621,28,Male,South,Divorced,44803,No,Truck,Basic,3,600,16,No,0,440
10622,40,Male,West,Married,47074,No,Sedan,Standard,15,1110,21,No,0,900
10623,74,Female,Northeast,Divorced,113521,No,Sports,Standard,0,1510,44,No,0,1070
10624,19,Female,South,Married,20837,No,Truck,Premium,22,1315,12,No,0,1195
10625,57,Female,South,Single,48278,No,Truck,Premium,23,1655,27,No,0,1385
10626,58,Male,Northeast,Divorced,102698,No,Truck,Standard,28,1270,28,No,0,990
10627,44,Female,West,Single,34428,No,Sports,Premium,26,1640,32,No,0,1320
10628,52,Male,Midwest,Divorced,50769,No,Sedan,Standard,6,1210,25,No,0,960
10629,19,Male,West,Married,20000,No,Sedan,Standard,1,915,12,No,0,795
10630,56,Male,South,Married,78819,No,SUV,Basic,28,850,27,No,0,580
10631,54,Male,Midwest,Single,74912,No,Sports,Basic,3,930,36,No,0,570
10632,38,Female,Midwest,Married,43951,Yes,SUV,Basic,1,1490,40,No,0,1090
10633,22,Female,West,Married,37046,No,Truck,Standard,22,940,13,No,0,810
10634,69,Female,Midwest,Single,102477,No,Sedan,Standard,15,1365,32,No,0,1045
10635,62,Male,South,Divorced,104096,Yes,Sports,Basic,3,1900,69,Yes,7785,1210
10636,38,Female,Northeast,Divorced,61675,No,Sedan,Standard,22,1090,20,No,0,890
10637,46,Male,Northeast,Married,85997,Yes,SUV,Standard,21,1960,43,No,0,1530
10638,37,Male,Northeast,Married,34085,No,Truck,Premium,9,1475,19,No,0,1285
10639,55,Male,West,Married,70027,No,Sedan,Basic,9,845,27,No,0,575
10640,37,Female,Northeast,Married,61923,Yes,SUV,Standard,2,1875,39,No,0,1485
10641,67,Male,Northeast,Married,58725,Yes,SUV,Basic,8,1745,51,No,0,1235
10642,42,Male,Northeast,Married,55963,No,Sports,Standard,26,1220,31,No,0,910
10643,19,Female,Midwest,Single,20000,Yes,Truck,Standard,23,1715,32,No,0,1395
10644,74,Female,Midwest,Single,120182,No,Truck,Standard,6,1410,34,No,0,1070
10645,49,Female,Midwest,Married,88764,Yes,Sedan,Standard,18,2085,54,Yes,212,1545
10646,43,Male,South,Married,58640,No,Sedan,Basic,20,735,22,No,0,515
10647,23,Male,South,Married,31293,No,SUV,Premium,26,1355,14,No,0,1215
10648,58,Female,South,Single,111154,No,Sedan,Premium,7,1670,28,No,0,1390
10649,74,Male,Northeast,Single,104633,No,Truck,Basic,17,1010,34,No,0,670
10650,20,Male,Midwest,Married,26771,Yes,Sports,Premium,3,2330,53,Yes,5565,1800
10651,50,Female,South,Single,88525,No,Sedan,Standard,4,1300,35,Yes,8899,950
10652,18,Female,West,Single,31417,No,Sedan,Standard,15,910,12,No,0,790
10653,68,Female,Midwest,Married,110859,No,Sedan,Standard,17,1360,32,No,0,1040
10654,22,Female,Northeast,Married,31856,Yes,Sports,Premium,5,2240,43,No,0,1810
10655,30,Female,Midwest,Married,54503,No,Truck,Basic,22,620,17,No,0,450
10656,36,Female,Northeast,Married,54052,No,Sedan,Standard,23,1070,19,No,0,880
10657,29,Female,South,Married,40888,No,Sedan,Basic,11,605,16,No,0,445
10658,65,Female,Northeast,Single,97857,No,Sports,Premium,19,1835,41,No,0,1425
10659,42,Male,Northeast,Divorced,71951,No,Truck,Basic,4,720,21,No,0,510
10660,74,Male,West,Single,120530,No,Truck,Standard,18,1410,34,No,0,1070
10661,68,Male,Midwest,Married,125795,Yes,Sports,Standard,20,2260,62,No,0,1640
10662,52,Male,Northeast,Married,79320,No,Sports,Standard,12,1410,45,Yes,7035,960
10663,29,Male,West,Single,36500,No,Sedan,Standard,21,1005,16,No,0,845
10664,47,Male,West,Divorced,66847,No,Sedan,Basic,12,865,33,Yes,695,535
10665,22,Male,West,Single,29440,No,Truck,Basic,29,540,13,No,0,410
10666,51,Male,South,Single,71293,No,SUV,Basic,3,805,25,No,0,555
10667,39,Male,South,Married,55004,No,SUV,Standard,10,1095,20,No,0,895
10668,56,Male,Northeast,Married,91422,No,Sports,Standard,5,1350,37,No,0,980
10669,30,Male,Midwest,Single,43712,Yes,Truck,Basic,29,1420,37,No,0,1050
10670,74,Female,South,Married,112857,No,SUV,Basic,8,1010,34,No,0,670
10671,64,Male,South,Single,93883,No,SUV,Basic,19,920,30,No,0,620
10672,71,Female,Northeast,Married,108056,No,Sports,Standard,28,1485,43,No,0,1055
10673,20,Male,Northeast,Married,30905,No,Truck,Basic,29,530,13,No,0,400
10674,70,Female,South,Single,115094,No,SUV,Basic,6,980,33,No,0,650
10675,37,Male,Northeast,Single,68635,No,Truck,Premium,23,1475,19,No,0,1285
10676,48,Female,West,Single,88604,No,Sports,Basic,11,880,34,No,0,540
10677,22,Male,Northeast,Divorced,30163,No,SUV,Basic,9,640,23,Yes,2926,410
10678,41,Female,West,Divorced,40625,No,Sedan,Standard,2,1115,21,No,0,905
10679,57,Male,South,Married,51273,No,Sedan,Standard,6,1255,27,No,0,985
10680,71,Female,Midwest,Divorced,113159,Yes,Truck,Premium,24,2585,53,No,0,2055
10681,50,Male,West,Married,71110,Yes,Truck,Premium,26,2400,45,No,0,1950
10682,25,Female,Midwest,Married,49213,No,SUV,Standard,9,975,15,No,0,825
10683,41,Female,South,Married,74063,No,Truck,Basic,0,715,21,No,0,505
10684,67,Female,Northeast,Married,65779,No,SUV,Standard,11,1345,31,No,0,1035
10685,37,Female,West,Single,57091,No,Truck,Basic,0,675,19,No,0,485
10686,33,Female,West,Single,40175,No,Truck,Premium,12,1445,18,No,0,1265
10687,67,Female,South,Married,107725,No,Sports,Standard,6,1445,41,No,0,1035
10688,69,Female,South,Divorced,125578,No,Truck,Standard,17,1365,32,No,0,1045
10689,29,Female,Northeast,Single,26203,No,Sedan,Standard,7,1005,16,No,0,845
10690,30,Male,Midwest,Married,49243,No,Sedan,Standard,5,1020,17,No,0,850
10691,62,Male,West,Single,136619,No,Sports,Standard,28,1400,39,No,0,1010
10692,59,Male,Midwest,Single,80759,No,Sports,Basic,14,975,38,No,0,595
10693,56,Female,West,Single,90617,Yes,Sports,Standard,17,2250,67,Yes,4010,1580
10694,42,Female,West,Married,54772,No,Sports,Premium,3,1620,31,No,0,1310
10695,63,Male,Northeast,Single,85581,No,SUV,Basic,22,915,30,No,0,615
10696,49,Male,West,Single,68901,No,Truck,Premium,11,1585,24,No,0,1345
10697,41,Female,West,Single,57919,No,Truck,Premium,7,1515,21,No,0,1305
10698,65,Female,South,Single,84846,No,Sedan,Premium,4,1835,41,Yes,901,1425
10699,64,Male,Northeast,Single,109971,Yes,Sedan,Premium,1,2520,50,No,0,2020
10700,61,Female,South,Single,58432,Yes,Sedan,Premium,17,2495,49,No,0,2005
10701,26,Male,West,Divorced,51681,Yes,SUV,Basic,3,1380,35,No,0,1030
10702,57,Female,Northeast,Married,80832,No,Truck,Standard,18,1255,27,No,0,985
10703,67,Male,West,Married,110795,Yes,Sports,Standard,22,2345,71,Yes,7746,1635
10704,40,Male,Northeast,Married,50913,No,SUV,Basic,20,710,21,No,0,500
10705,67,Female,Midwest,Single,108673,Yes,Sedan,Premium,20,2545,51,No,0,2035
10706,30,Male,Midwest,Single,56792,No,Sports,Standard,25,1120,27,No,0,850
10707,49,Female,Northeast,Divorced,102020,No,Sedan,Standard,7,1185,24,No,0,945
10708,67,Female,West,Single,122307,No,SUV,Premium,29,1745,31,No,0,1435
10709,32,Female,Northeast,Divorced,52359,Yes,Sedan,Basic,0,1430,37,No,0,1060
10710,53,Female,West,Married,85844,No,Truck,Standard,21,1225,26,No,0,965
10711,66,Female,Midwest,Divorced,80622,No,Sports,Basic,11,1140,51,Yes,2253,630
10712,22,Male,West,Divorced,21204,No,Truck,Basic,5,540,13,No,0,410
10713,39,Female,South,Divorced,51960,No,Truck,Basic,19,695,20,No,0,495
10714,33,Female,Midwest,Single,55404,Yes,Sports,Standard,6,1945,48,No,0,1465
10715,58,Male,South,Single,98419,No,Sedan,Basic,29,870,28,No,0,590
10716,27,Female,Midwest,Single,20000,No,Sedan,Premium,10,1485,25,Yes,6360,1235
10717,41,Male,Midwest,Married,43139,Yes,SUV,Premium,8,2315,41,No,0,1905
10718,35,Female,South,Married,48882,No,Sedan,Basic,24,665,19,No,0,475
10719,66,Male,Northeast,Single,83368,No,Sedan,Premium,7,1740,31,No,0,1430
10720,35,Female,West,Married,41572,Yes,Truck,Standard,16,1865,39,No,0,1475
10721,24,Female,Midwest,Single,42463,No,Sedan,Basic,10,560,14,No,0,420
10722,21,Female,West,Married,30182,No,Sedan,Premium,27,1335,13,No,0,1205
10723,43,Female,Midwest,Married,75794,No,Truck,Premium,15,1535,22,No,0,1315
10724,22,Female,West,Divorced,20000,No,Sports,Premium,8,1440,23,No,0,1210
10725,72,Male,Midwest,Married,103371,No,SUV,Standard,11,1390,33,No,0,1060
10726,33,Male,Northeast,Divorced,41952,No,Sports,Standard,3,1245,38,Yes,1998,865
10727,52,Female,Midwest,Divorced,79699,No,Sports,Standard,2,1310,35,No,0,960
10728,43,Male,Northeast,Married,28654,No,Sports,Standard,11,1335,42,Yes,13980,915
10729,35,Female,Midwest,Single,73995,Yes,Sports,Standard,17,2065,59,Yes,6713,1475
10730,46,Female,West,Single,62297,Yes,Sports,Basic,3,1660,53,No,0,1130
10731,40,Female,South,Divorced,64558,No,Truck,Basic,15,710,21,No,0,500
10732,70,Male,Midwest,Married,126170,No,Sedan,Premium,6,1780,33,No,0,1450
10733,31,Female,Midwest,Single,58983,No,Sedan,Standard,9,1025,17,No,0,855
10734,32,Male,Northeast,Single,42678,No,SUV,Basic,0,630,17,No,0,460
10735,66,Female,West,Single,121656,No,Sports,Premium,13,1840,41,No,0,1430
10736,50,Female,Northeast,Single,91621,No,SUV,Premium,17,1600,25,No,0,1350
10737,42,Male,West,Single,59273,Yes,Truck,Premium,0,2320,41,No,0,1910
10738,38,Female,West,Married,59485,No,Truck,Basic,21,690,20,No,0,490
10739,34,Male,Northeast,Single,40181,Yes,Sports,Standard,25,2050,58,Yes,8775,1470
10740,40,Female,South,Divorced,54697,No,SUV,Premium,6,1510,21,No,0,1300
10741,74,Female,West,Married,119021,No,Sports,Standard,23,1510,44,No,0,1070
10742,60,Female,South,Divorced,116580,No,Sports,Standard,17,1390,39,No,0,1000
10743,34,Male,Northeast,Single,48875,Yes,Truck,Basic,16,1450,38,No,0,1070
10744,31,Female,South,Married,42627,No,Truck,Standard,10,1025,17,No,0,855
10745,46,Male,West,Single,68542,No,Sedan,Standard,27,1160,23,No,0,930
10746,37,Female,Northeast,Divorced,38425,Yes,SUV,Standard,1,1875,39,No,0,1485
10747,47,Female,South,Single,53191,No,Truck,Premium,7,1565,23,No,0,1335
10748,36,Male,Northeast,Married,48064,Yes,SUV,Basic,4,1470,39,No,0,1080
10749,70,Female,Northeast,Divorced,82972,No,SUV,Standard,26,1380,33,No,0,1050
10750,56,Female,South,Married,51634,No,Sports,Premium,21,1750,37,No,0,1380
10751,73,Male,West,Single,110218,Yes,Sedan,Standard,3,2205,54,No,0,1665
10752,30,Male,West,Married,63856,No,SUV,Basic,2,620,17,No,0,450
10753,35,Male,West,Married,52743,No,SUV,Standard,10,1065,19,No,0,875
10754,40,Female,West,Married,31105,No,SUV,Standard,24,1110,21,No,0,900
10755,63,Male,Midwest,Single,109350,No,SUV,Standard,20,1315,30,No,0,1015
10756,50,Male,Northeast,Married,83210,No,Sports,Standard,22,1300,35,No,0,950
10757,56,Female,Northeast,Single,95005,No,SUV,Standard,14,1250,27,No,0,980
10758,57,Male,Midwest,Married,65682,No,Sedan,Premium,27,1655,27,No,0,1385
10759,35,Male,Northeast,Single,58484,No,SUV,Premium,22,1565,29,Yes,9851,1275
10760,26,Female,Northeast,Divorced,44907,No,Sedan,Premium,6,1380,15,No,0,1230
10761,50,Male,South,Married,79572,Yes,Sedan,Standard,23,2000,45,No,0,1550
10762,49,Female,Midwest,Married,75496,No,SUV,Basic,2,785,24,No,0,545
10763,71,Male,Northeast,Single,104916,No,Sports,Premium,16,1885,43,No,0,1455
10764,34,Male,Northeast,Divorced,68169,No,Sedan,Standard,19,1050,18,No,0,870
10765,36,Female,Midwest,Single,52048,Yes,Truck,Standard,16,1870,39,No,0,1480
10766,44,Male,Midwest,Married,79976,No,Sedan,Basic,19,740,22,No,0,520
10767,23,Female,South,Divorced,38041,No,SUV,Standard,10,955,14,No,0,815
10768,52,Male,South,Single,97070,No,Sports,Basic,17,910,35,No,0,560
10769,73,Male,West,Married,141793,No,Truck,Standard,23,1405,34,No,0,1065
10770,54,Female,West,Single,91564,No,Sedan,Premium,5,1630,26,No,0,1370
10771,51,Female,South,Married,81356,Yes,SUV,Standard,13,2005,45,No,0,1555
10772,37,Male,Northeast,Married,76322,No,Truck,Standard,4,1075,19,No,0,885
10773,42,Male,Midwest,Divorced,67302,Yes,SUV,Premium,14,2320,41,No,0,1910
10774,21,Male,South,Single,35240,No,SUV,Standard,29,935,13,No,0,805
10775,27,Female,West,Single,54178,No,SUV,Basic,1,585,15,No,0,435
10776,27,Female,Midwest,Divorced,45908,No,Sports,Premium,25,1485,25,No,0,1235
10777,41,Male,West,Divorced,36719,No,Truck,Premium,18,1515,21,No,0,1305
10778,38,Male,Northeast,Single,28888,Yes,Truck,Standard,14,1890,40,No,0,1490
10779,28,Male,Northeast,Single,28621,No,Truck,Basic,8,600,16,No,0,440
10780,44,Female,West,Married,53146,No,Sports,Basic,4,940,42,Yes,4283,520
10781,33,Male,Midwest,Married,48094,No,SUV,Premium,1,1445,18,No,0,1265
10782,43,Female,West,Single,69130,No,Truck,Basic,0,735,22,No,0,515
10783,47,Female,Midwest,Married,53948,No,Sedan,Premium,20,1565,23,No,0,1335
10784,66,Male,South,Married,107778,No,Sedan,Standard,2,1340,31,No,0,1030
10785,33,Female,West,Single,39943,Yes,SUV,Standard,29,1845,38,No,0,1465
10786,24,Female,West,Married,42764,Yes,Truck,Basic,4,1360,34,No,0,1020
10787,33,Male,Midwest,Married,60734,No,SUV,Basic,29,645,18,No,0,465
10788,52,Male,South,Married,93222,No,Sports,Basic,23,910,35,No,0,560
10789,33,Male,Midwest,Married,46257,No,Sports,Standard,19,1145,28,No,0,865
10790,57,Male,Midwest,Single,131785,Yes,SUV,Standard,15,2155,57,Yes,4226,1585
10791,29,Male,West,Married,32961,No,Sports,Premium,5,1505,26,No,0,1245
10792,52,Male,West,Divorced,67487,Yes,Truck,Standard,7,2010,45,No,0,1560
10793,66,Male,Midwest,Married,115013,No,Sports,Standard,2,1440,41,No,0,1030
10794,38,Female,Northeast,Married,56671,No,SUV,Premium,25,1490,20,No,0,1290
10795,67,Male,Northeast,Married,131951,Yes,Truck,Standard,11,2245,61,Yes,3887,1635
10796,60,Male,Northeast,Single,49077,No,SUV,Premium,23,1690,29,No,0,1400
10797,53,Male,West,Single,80788,No,Truck,Standard,0,1225,26,No,0,965
10798,65,Male,West,Divorced,73950,No,SUV,Standard,25,1335,31,No,0,1025
10799,34,Male,South,Married,47852,No,Sedan,Premium,19,1450,18,No,0,1270
10800,49,Male,West,Married,73235,No,Sedan,Premium,21,1585,24,No,0,1345
10801,58,Female,South,Single,83603,No,Sports,Basic,13,970,38,No,0,590
10802,23,Male,West,Single,28006,No,SUV,Basic,10,555,14,No,0,415
10803,41,Female,Northeast,Married,63760,No,SUV,Standard,19,1115,21,No,0,905
10804,44,Male,Northeast,Single,84110,No,Sedan,Standard,6,1140,22,No,0,920
10805,37,Female,Midwest,Divorced,50455,Yes,Sedan,Premium,3,2275,39,No,0,1885
10806,42,Female,Midwest,Single,86900,No,Sedan,Basic,5,720,21,No,0,510
10807,19,Female,South,Divorced,32871,No,SUV,Standard,13,915,12,No,0,795
10808,26,Male,South,Married,37235,Yes,Sports,Basic,9,1480,45,No,0,1030
10809,45,Male,Midwest,Married,61337,No,Sedan,Premium,29,1555,23,No,0,1325
10810,70,Male,South,Married,115499,No,SUV,Basic,3,980,33,No,0,650
10811,55,Male,West,Married,72867,Yes,Truck,Premium,12,2445,47,No,0,1975
10812,20,Male,Northeast,Divorced,34437,No,SUV,Standard,21,930,13,No,0,800
10813,37,Male,Midwest,Married,50209,No,SUV,Basic,7,675,19,No,0,485
10814,23,Female,Midwest,Divorced,29258,Yes,Sports,Basic,17,1455,44,No,0,1015
10815,56,Female,West,Single,82513,No,SUV,Standard,4,1250,27,No,0,980
10816,50,Female,South,Married,98720,No,Sedan,Basic,11,800,25,No,0,550
10817,72,Male,Midwest,Single,82031,No,SUV,Premium,29,1790,33,No,0,1460
10818,18,Male,Midwest,Single,20000,Yes,Sports,Standard,22,1810,42,No,0,1390
10819,54,Female,West,Married,70308,No,Truck,Basic,4,830,26,No,0,570
10820,23,Male,Northeast,Single,25179,No,SUV,Standard,6,955,14,No,0,815
10821,62,Male,Midwest,Single,102701,Yes,Truck,Premium,18,2500,49,No,0,2010
10822,51,Male,Midwest,Married,74072,No,SUV,Standard,13,1205,25,No,0,955
10823,64,Female,West,Divorced,101956,No,Truck,Standard,10,1320,30,No,0,1020
10824,32,Female,Midwest,Married,51236,No,Truck,Premium,19,1430,17,No,0,1260
10825,62,Male,Midwest,Single,84123,No,Sedan,Basic,20,900,29,No,0,610
10826,43,Female,Northeast,Divorced,53572,No,Truck,Premium,27,1535,22,No,0,1315
10827,74,Female,Midwest,Married,145639,Yes,Sports,Standard,10,2310,64,No,0,1670
10828,31,Male,West,Single,49473,No,SUV,Basic,28,625,17,No,0,455
10829,71,Male,Northeast,Married,67197,No,Truck,Premium,2,1785,33,No,0,1455
10830,24,Female,Northeast,Single,35510,No,Truck,Standard,12,960,14,No,0,820
10831,63,Female,Northeast,Single,75649,No,Truck,Basic,5,915,30,No,0,615
10832,48,Male,South,Single,77724,Yes,Sports,Standard,25,2180,64,Yes,3799,1540
10833,41,Male,West,Single,73509,Yes,Sedan,Standard,15,1915,41,No,0,1505
10834,48,Male,South,Married,61931,No,SUV,Standard,27,1180,24,No,0,940
10835,46,Female,Midwest,Married,79239,No,Truck,Basic,22,760,23,No,0,530
10836,59,Female,Northeast,Married,109375,Yes,SUV,Standard,5,2075,48,No,0,1595
10837,49,Male,South,Married,77276,No,SUV,Basic,5,785,24,No,0,545
10838,34,Male,Midwest,Single,43640,No,Truck,Basic,20,650,18,No,0,470
10839,31,Male,South,Single,60676,No,Sedan,Premium,5,1525,27,Yes,8966,1255
10840,57,Male,Northeast,Single,111672,No,Sedan,Basic,21,855,27,No,0,585
10841,53,Female,Midwest,Married,78889,No,SUV,Standard,12,1225,26,No,0,965
10842,65,Male,Northeast,Divorced,98133,No,Sedan,Basic,25,935,31,No,0,625
10843,41,Male,Northeast,Single,64884,No,Sedan,Basic,7,715,21,No,0,505
10844,62,Female,South,Divorced,85422,No,Truck,Basic,16,900,29,No,0,610
10845,71,Male,West,Single,101940,No,Sedan,Standard,1,1485,43,Yes,9107,1055
10846,44,Female,Midwest,Divorced,57281,No,Truck,Basic,28,740,22,No,0,520
10847,42,Female,Midwest,Married,78300,Yes,Sedan,Basic,5,1520,41,No,0,1110
10848,49,Female,West,Single,49376,Yes,Sports,Premium,5,2485,54,No,0,1945
10849,69,Male,Midwest,Single,93268,No,Sports,Basic,6,1065,42,No,0,645
10850,35,Female,South,Single,62953,No,Truck,Standard,0,1065,19,No,0,875
10851,63,Male,Midwest,Single,94823,Yes,Sports,Standard,21,2315,70,Yes,12209,1615
10852,35,Female,South,Married,40861,No,SUV,Premium,7,1465,19,No,0,1275
10853,54,Female,Midwest,Married,72598,No,SUV,Premium,2,1630,26,No,0,1370
10854,43,Female,South,Married,83214,No,Truck,Standard,3,1135,22,No,0,915
10855,26,Male,West,Married,48321,No,Sedan,Standard,16,980,15,No,0,830
10856,52,Male,Midwest,Single,75289,No,Truck,Standard,2,1210,25,No,0,960
10857,25,Female,South,Divorced,29149,Yes,Sedan,Standard,29,1775,35,No,0,1425
10858,37,Male,Northeast,Single,65787,No,Sedan,Standard,22,1075,19,No,0,885
10859,71,Female,Northeast,Married,94653,Yes,SUV,Standard,28,2185,53,No,0,1655
10860,59,Female,Northeast,Married,126353,No,SUV,Standard,24,1375,38,Yes,3632,995
10861,39,Female,Midwest,Single,49749,No,Sedan,Basic,1,695,20,No,0,495
10862,36,Female,South,Single,59121,Yes,Truck,Basic,13,1470,39,No,0,1080
10863,47,Male,Northeast,Single,89350,Yes,Sports,Basic,27,1665,53,No,0,1135
10864,70,Female,Midwest,Single,113174,Yes,Truck,Standard,5,2180,53,No,0,1650
10865,45,Male,South,Married,70420,No,Sedan,Standard,22,1155,23,No,0,925
10866,52,Female,Northeast,Single,57907,Yes,Sports,Premium,17,2610,65,Yes,5276,1960
10867,60,Female,Northeast,Single,97149,No,Truck,Premium,23,1690,29,No,0,1400
10868,28,Female,Midwest,Single,44762,No,SUV,Premium,1,1400,16,No,0,1240
10869,48,Female,South,Married,72204,No,Sedan,Standard,11,1180,24,No,0,940
10870,66,Female,Midwest,Married,84504,No,Sports,Standard,25,1440,41,No,0,1030
10871,65,Male,Northeast,Divorced,94414,No,Truck,Basic,4,935,31,No,0,625
10872,56,Male,Midwest,Single,95377,No,Sedan,Basic,9,850,27,No,0,580
10873,53,Female,Midwest,Married,77902,No,Sedan,Premium,14,1625,26,No,0,1365
10874,47,Male,Northeast,Single,78334,No,SUV,Standard,12,1265,33,Yes,18374,935
10875,40,Male,Northeast,Single,63354,No,Truck,Basic,9,810,31,Yes,14243,500
10876,36,Female,South,Married,49078,No,Sedan,Basic,21,670,19,No,0,480
10877,29,Female,South,Married,44933,No,Sedan,Standard,28,1005,16,No,0,845
10878,32,Female,Northeast,Single,42551,No,Truck,Standard,16,1030,17,No,0,860
10879,48,Female,Northeast,Single,61312,No,Sports,Standard,12,1280,34,No,0,940
10880,60,Male,West,Married,102157,Yes,Truck,Premium,6,2490,49,No,0,2000
10881,54,Male,West,Married,86464,No,Truck,Standard,21,1230,26,No,0,970
10882,54,Male,South,Single,79335,No,Truck,Basic,3,830,26,No,0,570
10883,32,Male,Midwest,Divorced,54626,No,Sedan,Standard,1,1030,17,No,0,860
10884,46,Female,Northeast,Single,60537,No,Truck,Standard,21,1160,23,No,0,930
10885,67,Female,Northeast,Single,86741,Yes,Sedan,Standard,24,2145,51,No,0,1635
10886,60,Female,Midwest,Married,64281,No,Sedan,Basic,23,890,29,No,0,600
10887,43,Female,South,Single,50991,No,Truck,Standard,25,1135,22,No,0,915
10888,61,Male,West,Single,88409,Yes,SUV,Standard,21,2195,59,Yes,5525,1605
10889,19,Male,South,Divorced,39547,No,SUV,Premium,4,1315,12,No,0,1195
10890,37,Female,Midwest,Single,41849,No,SUV,Standard,9,1075,19,No,0,885
10891,32,Male,Northeast,Married,28981,No,Sedan,Premium,22,1430,17,No,0,1260
10892,69,Male,West,Single,97792,No,Sedan,Premium,29,1765,32,No,0,1445
10893,21,Female,Midwest,Single,32188,Yes,Sports,Standard,18,1835,43,No,0,1405
10894,39,Male,Northeast,Single,48009,No,SUV,Basic,8,695,20,No,0,495
10895,67,Female,South,Married,123152,No,Truck,Basic,21,945,31,No,0,635
10896,55,Male,West,Married,68810,No,Sports,Standard,26,1345,37,No,0,975
10897,40,Male,Northeast,Single,56921,Yes,Sports,Premium,1,2410,51,No,0,1900
10898,43,Female,Northeast,Married,65444,Yes,Sedan,Standard,20,1935,42,No,0,1515
10899,68,Female,Northeast,Married,130103,No,Truck,Basic,24,960,32,No,0,640
10900,28,Female,Northeast,Married,48971,No,Sedan,Standard,21,1000,16,No,0,840
10901,45,Male,Northeast,Single,72477,No,SUV,Premium,8,1555,23,No,0,1325
10902,73,Female,South,Single,115089,No,SUV,Basic,12,1105,44,Yes,1123,665
10903,19,Male,Midwest,Divorced,32424,No,Truck,Basic,0,515,12,No,0,395
10904,25,Female,West,Married,52145,No,Sports,Basic,14,675,25,No,0,425
